PERMNO,date,RET
10145,1999-03-31,0.188822
10145,1999-04-30,0.194409
10145,1999-05-28,-0.008809
10145,1999-06-30,0.085038
10145,1999-07-30,0.026786
10145,1999-08-31,-0.047614
10145,1999-09-30,-0.024415
10145,1999-10-29,-0.050052
10145,1999-11-30,0.056773
10145,1999-12-31,-0.038542
10145,2000-01-31,-0.167931
10145,2000-02-29,0.006510
10145,2000-03-31,0.094805
10145,2000-04-28,0.062871
10145,2000-05-31,-0.020089
10145,2000-06-30,-0.384000
10145,2000-07-31,0.009276
10145,2000-08-31,0.139706
10145,2000-09-29,-0.076175
10145,2000-10-31,0.510526
10145,2000-11-30,-0.090592
10145,2000-12-29,-0.029487
10145,2001-01-31,-0.001321
10145,2001-02-28,-0.007037
10145,2001-03-30,-0.126899
10145,2001-04-30,0.198039
10145,2001-05-31,-0.009820
10145,2001-06-29,-0.277066
10145,2001-07-31,0.059088
10145,2001-08-31,0.015663
10145,2001-09-28,-0.291465
10145,2001-10-31,0.119318
10145,2001-11-30,0.127834
10145,2001-12-31,0.020519
10145,2002-01-31,-0.006209
10145,2002-02-28,0.139765
10145,2002-03-28,0.003935
10145,2002-04-30,-0.041547
10145,2002-05-31,0.073814
10145,2002-06-28,-0.101276
10145,2002-07-31,-0.081465
10145,2002-08-30,-0.068680
10145,2002-09-30,-0.276795
10145,2002-10-31,0.105263
10145,2002-11-29,0.094298
10145,2002-12-31,-0.077278
10145,2003-01-31,0.018333
10145,2003-02-28,-0.055749
10145,2003-03-31,-0.066841
10145,2003-04-30,0.104869
10145,2003-05-30,0.118114
10145,2003-06-30,0.024809
10145,2003-07-31,0.053259
10145,2003-08-29,0.031736
10145,2003-09-30,-0.091066
10145,2003-10-31,0.161670
10145,2003-11-28,-0.023930
10145,2003-12-31,0.125968
10145,2004-01-30,0.080467
10145,2004-02-27,-0.024432
10145,2004-03-31,-0.034237
10145,2004-04-30,0.021566
10145,2004-05-28,-0.020026
10145,2004-06-30,0.086944
10145,2004-07-30,0.026754
10145,2004-08-31,-0.038354
10145,2004-09-30,-0.003335
10145,2004-10-29,-0.060792
10145,2004-11-30,0.054558
10145,2004-12-31,0.002264
10145,2005-01-31,0.016097
10145,2005-02-28,0.061041
10145,2005-03-31,-0.020016
10145,2005-04-29,-0.038968
10145,2005-05-31,0.018911
10145,2005-06-30,0.011041
10145,2005-07-29,0.072345
10145,2005-08-31,-0.020207
10145,2005-09-30,-0.020376
10145,2005-10-31,-0.088000
10145,2005-11-30,0.074452
10145,2005-12-30,0.019431
10145,2006-01-31,0.031409
10145,2006-02-28,0.071756
10145,2006-03-31,0.044444
10145,2006-04-28,-0.006313
10145,2006-05-31,-0.025721
10145,2006-06-30,-0.021370
10145,2006-07-31,-0.039702
10145,2006-08-31,0.006379
10145,2006-09-29,0.056302
10145,2006-10-31,0.029829
10145,2006-11-30,0.025804
10145,2006-12-29,0.052583
10145,2007-01-31,0.009947
10145,2007-02-28,0.021011
10145,2007-03-30,-0.007328
10145,2007-04-30,0.176292
10145,2007-05-31,0.073459
10145,2007-06-29,-0.028147
10145,2007-07-31,0.021855
10145,2007-08-31,-0.019301
10145,2007-09-28,0.059127
10145,2007-10-31,0.015806
10145,2007-11-30,-0.058600
10145,2007-12-31,0.087425
10145,2008-01-31,-0.040604
10145,2008-02-29,-0.021246
10145,2008-03-31,-0.019465
10145,2008-04-30,0.052818
10145,2008-05-30,0.008333
10145,2008-06-30,-0.156659
10145,2008-07-31,0.011138
10145,2008-08-29,-0.007770
10145,2008-09-30,-0.171816
10145,2008-10-31,-0.267148
10145,2008-11-28,-0.076026
10145,2008-12-31,0.178392
10145,2009-01-30,-0.000609
10145,2009-02-27,-0.173042
10145,2009-03-31,0.038390
10145,2009-04-30,0.120244
10145,2009-05-29,0.072172
10145,2009-06-30,-0.053076
10145,2009-07-31,0.105096
10145,2009-08-31,0.068084
10145,2009-09-30,0.010609
10145,2009-10-30,-0.033917
10145,2009-11-30,0.080315
10145,2009-12-31,0.018976
10145,2010-01-29,-0.014286
10145,2010-02-26,0.047166
10145,2010-03-31,0.127241
10145,2010-04-30,0.048597
10145,2010-05-28,-0.092637
10145,2010-06-30,-0.087445
10145,2010-07-30,0.098130
10145,2010-08-31,-0.081603
10145,2010-09-30,0.124936
10145,2010-10-29,0.072144
10145,2010-11-30,0.061611
10145,2010-12-31,0.069403
10145,2011-01-31,0.053612
10145,2011-02-28,0.039859
10145,2011-03-31,0.031083
10145,2011-04-29,0.025456
10145,2011-05-31,-0.022007
10145,2011-06-30,0.000672
10145,2011-07-29,-0.108911
10145,2011-08-31,-0.093362
10145,2011-09-30,-0.081573
10145,2011-10-31,0.193350
10145,2011-11-30,0.040506
10145,2011-12-30,0.003693
10145,2012-01-31,0.067893
10145,2012-02-29,0.032779
10145,2012-03-30,0.024845
10145,2012-04-30,-0.006388
10145,2012-05-31,-0.076286
10145,2012-06-29,0.003234
10145,2012-07-31,0.039577
10145,2012-08-31,0.013308
10145,2012-09-28,0.022241
10145,2012-10-31,0.024937
10145,2012-11-30,0.008165
10145,2012-12-31,0.034893
10145,2013-01-31,0.075154
10145,2013-02-28,0.033265
10145,2013-03-28,0.074893
10145,2013-04-30,-0.024021
10145,2013-05-31,0.072478
10145,2013-06-28,0.011216
10145,2013-07-31,0.045879
10145,2013-08-30,-0.036153
10145,2013-09-30,0.043609
10145,2013-10-31,0.044436
10145,2013-11-29,0.025712
10145,2013-12-31,0.032313
10145,2014-01-31,-0.001532
10145,2014-02-28,0.040118
10145,2014-03-31,-0.017789
10145,2014-04-30,0.001509
10145,2014-05-30,0.007535
10145,2014-06-30,-0.002147
10145,2014-07-31,-0.012049
10145,2014-08-29,0.041925
10145,2014-09-30,-0.022157
10145,2014-10-31,0.032216
10145,2014-11-28,0.036075
10145,2014-12-31,0.008580
10145,2015-01-30,-0.021617
10145,2015-02-27,0.056644
10145,2015-03-31,0.014886
10145,2015-04-30,-0.032499
10145,2015-05-29,0.037629
10145,2015-06-30,-0.021401
10145,2015-07-31,0.030205
10145,2015-08-31,-0.050095
10145,2015-09-30,-0.046137
10145,2015-10-30,0.090717
10145,2015-11-30,0.012248
10145,2015-12-31,-0.003656
10145,2016-01-29,-0.003572
10145,2016-02-29,-0.012161
10145,2016-03-31,0.105575
10145,2016-04-29,0.019813
10145,2016-05-31,0.001356
10145,2016-06-30,0.021875
10145,2016-07-29,0.000086
10145,2016-08-31,0.008381
10145,2016-09-30,-0.001028
10145,2016-10-31,-0.053947
10145,2016-11-30,0.044903
10145,2016-12-30,0.016763
10145,2017-01-31,0.021321
10145,2017-02-28,0.057852
10145,2017-03-31,0.002972
10145,2017-04-28,0.050212
10145,2017-05-31,0.019178
10145,2017-06-30,0.002256
10145,2017-07-31,0.021232
10145,2017-08-31,0.020680
10145,2017-09-29,0.025096
10145,2017-10-31,0.017074
10145,2017-11-30,0.087021
10145,2017-12-29,-0.016671
10145,2018-01-31,0.041145
10145,2018-02-28,-0.048945
10145,2018-03-29,-0.043677
10145,2018-04-30,0.001176
10145,2018-05-31,0.027475
10145,2018-06-29,-0.026097
10145,2018-07-31,0.108296
10145,2018-08-31,0.000971
10145,2018-09-28,0.046146
10145,2018-10-31,-0.093229
10145,2018-11-30,0.018989
10145,2018-12-31,-0.099693
10145,2019-01-31,0.087118
10145,2019-02-28,0.078396
10145,2019-03-29,0.031479
10145,2019-04-30,0.092562
10145,2019-05-31,-0.048955
10145,2019-06-28,0.062565
10145,2019-07-31,-0.012200
10145,2019-08-30,-0.040705
10145,2019-09-30,0.027822
10145,2019-10-31,0.020863
10145,2019-11-29,0.038905
10145,2019-12-31,-0.008681
10145,2020-01-31,-0.021356
10145,2020-02-28,-0.058596
10145,2020-03-31,-0.175002
10145,2020-04-30,0.060617
10145,2020-05-29,0.034179
10145,2020-06-30,-0.008639
10145,2020-07-31,0.033059
10145,2020-08-31,0.114347
10145,2020-09-30,-0.005678
10145,2020-10-30,0.002065
10145,2020-11-30,0.241891
10145,2020-12-31,0.043056
10145,2021-01-29,-0.081476
10145,2021-02-26,0.040487
10145,2021-03-31,0.072745
10145,2021-04-30,0.027503
10145,2021-05-28,0.039455
10145,2021-06-30,-0.050063
10145,2021-07-30,0.065831
10145,2021-08-31,-0.004063
10145,2021-09-30,-0.084645
10145,2021-10-29,0.029866
10145,2021-11-30,-0.070442
10145,2021-12-31,0.031003
10145,2022-01-31,-0.019328
10145,2022-02-28,-0.067244
10145,2022-03-31,0.025455
10145,2022-04-29,-0.005499
10145,2022-05-31,0.005633
10145,2022-06-30,-0.102314
10145,2022-07-29,0.107301
10145,2022-08-31,-0.011067
10145,2022-09-30,-0.118194
10145,2022-10-31,0.221896
10145,2022-11-30,0.081169
10145,2022-12-30,-0.023913
10145,2023-01-31,-0.027158
10145,2023-02-28,-0.076602
10145,2023-03-31,-0.001880
10145,2023-04-28,0.045626
10145,2023-05-31,-0.036079
10145,2023-06-30,0.082985
10145,2023-07-31,-0.064434
10145,2023-08-31,-0.026580
10145,2023-09-29,-0.017027
10145,2023-10-31,-0.008011
10145,2023-11-30,0.074975
10145,2023-12-29,0.070386
10145,2024-01-31,-0.035525
10401,1999-01-29,0.198020
10401,1999-02-26,-0.095041
10401,1999-03-31,-0.024140
10401,1999-04-30,-0.050901
10401,1999-05-28,0.099010
10401,1999-06-30,0.009595
10401,1999-07-30,-0.066069
10401,1999-08-31,-0.136691
10401,1999-09-30,-0.028444
10401,1999-10-29,0.074713
10401,1999-11-30,0.195187
10401,1999-12-31,-0.086667
10401,2000-01-31,0.038130
10401,2000-02-29,-0.063981
10401,2000-03-31,0.144962
10401,2000-04-28,-0.172031
10401,2000-05-31,-0.256032
10401,2000-06-30,-0.081946
10401,2000-07-31,-0.021739
10401,2000-08-31,0.018182
10401,2000-09-29,-0.060476
10401,2000-10-31,-0.210638
10401,2000-11-30,-0.153639
10401,2000-12-29,-0.119108
10401,2001-01-31,0.390725
10401,2001-02-28,-0.041267
10401,2001-03-30,-0.072283
10401,2001-04-30,0.046009
10401,2001-05-31,-0.049820
10401,2001-06-29,0.040978
10401,2001-07-31,0.180423
10401,2001-08-31,-0.057892
10401,2001-09-28,0.015625
10401,2001-10-31,-0.209845
10401,2001-11-30,0.146885
10401,2001-12-31,0.039308
10401,2002-01-31,-0.024256
10401,2002-02-28,-0.122034
10401,2002-03-28,0.012709
10401,2002-04-30,-0.164331
10401,2002-05-31,-0.087652
10401,2002-06-28,-0.102966
10401,2002-07-31,-0.048598
10401,2002-08-30,0.200393
10401,2002-09-30,-0.014116
10401,2002-10-31,0.085762
10401,2002-11-29,0.069422
10401,2002-12-31,-0.062143
10401,2003-01-31,-0.253926
10401,2003-02-28,-0.048255
10401,2003-03-31,-0.116100
10401,2003-04-30,0.052469
10401,2003-05-30,0.143109
10401,2003-06-30,-0.002694
10401,2003-07-31,0.104416
10401,2003-08-29,0.048918
10401,2003-09-30,-0.022982
10401,2003-10-31,-0.137355
10401,2003-11-28,0.066703
10401,2003-12-31,0.035678
10401,2004-01-30,-0.041379
10401,2004-02-27,0.029291
10401,2004-03-31,-0.011108
10401,2004-04-30,-0.123659
10401,2004-05-28,-0.033236
10401,2004-06-30,-0.103287
10401,2004-07-30,0.032126
10401,2004-08-31,-0.021192
10401,2004-09-30,-0.015054
10401,2004-10-29,0.194832
10401,2004-11-30,0.069550
10401,2004-12-31,0.054508
10401,2005-01-31,0.006821
10401,2005-02-28,0.012507
10401,2005-03-31,-0.022774
10401,2005-04-29,0.020267
10401,2005-05-31,-0.017773
10401,2005-06-30,0.013305
10401,2005-07-29,0.052390
10401,2005-08-31,-0.006061
10401,2005-09-30,0.006098
10401,2005-10-31,0.010985
10401,2005-11-30,
10516,1999-01-29,-0.116788
10516,1999-02-26,0.003306
10516,1999-03-31,-0.028926
10516,1999-04-30,0.021277
10516,1999-05-28,0.003333
10516,1999-06-30,0.029167
10516,1999-07-30,-0.097166
10516,1999-08-31,-0.017040
10516,1999-09-30,-0.067308
10516,1999-10-29,0.010309
10516,1999-11-30,0.014286
10516,1999-12-31,-0.020202
10516,2000-01-31,-0.030928
10516,2000-02-29,-0.139362
10516,2000-03-31,0.024845
10516,2000-04-28,-0.036364
10516,2000-05-31,0.206289
10516,2000-06-30,-0.178010
10516,2000-07-31,-0.044586
10516,2000-08-31,-0.007667
10516,2000-09-29,-0.021277
10516,2000-10-31,0.275362
10516,2000-11-30,0.163636
10516,2000-12-29,0.176471
10516,2001-01-31,-0.001333
10516,2001-02-28,0.008038
10516,2001-03-30,-0.126246
10516,2001-04-30,-0.094297
10516,2001-05-31,0.137699
10516,2001-06-29,-0.033333
10516,2001-07-31,0.026054
10516,2001-08-31,0.056871
10516,2001-09-28,-0.062547
10516,2001-10-31,0.106434
10516,2001-11-30,0.108399
10516,2001-12-31,-0.067576
10516,2002-01-31,-0.028571
10516,2002-02-28,-0.002869
10516,2002-03-28,0.005776
10516,2002-04-30,-0.047380
10516,2002-05-31,0.100226
10516,2002-06-28,-0.120962
10516,2002-07-31,-0.085223
10516,2002-08-30,0.047009
10516,2002-09-30,0.026251
10516,2002-10-31,0.088729
10516,2002-11-29,-0.016887
10516,2002-12-31,-0.069767
10516,2003-01-31,-0.028226
10516,2003-02-28,-0.090456
10516,2003-03-31,-0.009174
10516,2003-04-30,0.025926
10516,2003-05-30,0.085740
10516,2003-06-30,0.075188
10516,2003-07-31,0.020979
10516,2003-08-29,0.060122
10516,2003-09-30,-0.054795
10516,2003-10-31,0.094584
10516,2003-11-28,-0.000000
10516,2003-12-31,0.065080
10516,2004-01-30,0.028909
10516,2004-02-27,0.103129
10516,2004-03-31,-0.019186
10516,2004-04-30,0.040901
10516,2004-05-28,-0.048690
10516,2004-06-30,0.009020
10516,2004-07-30,-0.080453
10516,2004-08-31,0.039857
10516,2004-09-30,0.063244
10516,2004-10-29,0.140754
10516,2004-11-30,0.098348
10516,2004-12-31,0.052358
10516,2005-01-31,0.084715
10516,2005-02-28,-0.000620
10516,2005-03-31,0.019917
10516,2005-04-29,-0.268104
10516,2005-05-31,0.108116
10516,2005-06-30,0.077078
10516,2005-07-29,0.072965
10516,2005-08-31,-0.015039
10516,2005-09-30,0.095513
10516,2005-10-31,-0.011760
10516,2005-11-30,-0.029339
10516,2005-12-30,0.046245
10516,2006-01-31,0.277372
10516,2006-02-28,0.010159
10516,2006-03-31,0.060845
10516,2006-04-28,0.079941
10516,2006-05-31,0.146670
10516,2006-06-30,-0.006976
10516,2006-07-31,0.065892
10516,2006-08-31,-0.062045
10516,2006-09-29,-0.079912
10516,2006-10-31,0.016367
10516,2006-11-30,-0.085714
10516,2006-12-29,-0.089459
10516,2007-01-31,0.001252
10516,2007-02-28,0.077031
10516,2007-03-30,0.068413
10516,2007-04-30,0.054496
10516,2007-05-31,-0.091602
10516,2007-06-29,-0.055651
10516,2007-07-31,0.015412
10516,2007-08-31,0.006399
10516,2007-09-28,-0.018398
10516,2007-10-31,0.081620
10516,2007-11-30,0.019145
10516,2007-12-31,0.277304
10516,2008-01-31,-0.052768
10516,2008-02-29,0.028422
10516,2008-03-31,-0.087361
10516,2008-04-30,0.070457
10516,2008-05-30,-0.096005
10516,2008-06-30,-0.149874
10516,2008-07-31,-0.151704
10516,2008-08-29,-0.106182
10516,2008-09-30,-0.139434
10516,2008-10-31,-0.053857
10516,2008-11-28,0.327062
10516,2008-12-31,0.052958
10516,2009-01-30,-0.050295
10516,2009-02-27,-0.021183
10516,2009-03-31,0.042011
10516,2009-04-30,-0.113751
10516,2009-05-29,0.123477
10516,2009-06-30,-0.027253
10516,2009-07-31,0.125140
10516,2009-08-31,-0.038181
10516,2009-09-30,0.013528
10516,2009-10-30,0.030801
10516,2009-11-30,0.027556
10516,2009-12-31,0.016228
10516,2010-01-29,-0.042798
10516,2010-02-26,-0.015349
10516,2010-03-31,-0.015668
10516,2010-04-30,-0.033218
10516,2010-05-28,-0.090193
10516,2010-06-30,0.021765
10516,2010-07-30,0.059644
10516,2010-08-31,0.131579
10516,2010-09-30,0.036027
10516,2010-10-29,0.043860
10516,2010-11-30,-0.125450
10516,2010-12-31,0.037599
10516,2011-01-31,0.086104
10516,2011-02-28,0.142945
10516,2011-03-31,-0.031469
10516,2011-04-29,0.028048
10516,2011-05-31,-0.120205
10516,2011-06-30,-0.069732
10516,2011-07-29,0.007629
10516,2011-08-31,-0.057275
10516,2011-09-30,-0.128862
10516,2011-10-31,0.166465
10516,2011-11-30,0.046821
10516,2011-12-30,-0.050465
10516,2012-01-31,0.001049
10516,2012-02-29,0.095879
10516,2012-03-30,0.014744
10516,2012-04-30,-0.026216
10516,2012-05-31,0.039734
10516,2012-06-29,-0.074028
10516,2012-07-31,-0.116192
10516,2012-08-31,0.032005
10516,2012-09-28,0.016075
10516,2012-10-31,-0.012509
10516,2012-11-30,0.001304
10516,2012-12-31,0.025843
10516,2013-01-31,0.041621
10516,2013-02-28,0.123379
10516,2013-03-28,0.058694
10516,2013-04-30,0.006226
10516,2013-05-31,-0.044785
10516,2013-06-28,0.052125
10516,2013-07-31,0.075494
10516,2013-08-30,-0.029339
10516,2013-09-30,0.046294
10516,2013-10-31,0.110206
10516,2013-11-29,-0.011247
10516,2013-12-31,0.078261
10516,2014-01-31,-0.090323
10516,2014-02-28,0.034448
10516,2014-03-31,0.068719
10516,2014-04-30,0.007836
10516,2014-05-30,0.033158
10516,2014-06-30,-0.018469
10516,2014-07-31,0.051916
10516,2014-08-29,0.079741
10516,2014-09-30,0.024870
10516,2014-10-31,-0.080235
10516,2014-11-28,0.125957
10516,2014-12-31,-0.012908
10516,2015-01-30,-0.103269
10516,2015-02-27,0.032811
10516,2015-03-31,-0.010025
10516,2015-04-30,0.031224
10516,2015-05-29,0.086948
10516,2015-06-30,-0.087606
10516,2015-07-31,-0.016591
10516,2015-08-31,-0.045339
10516,2015-09-30,-0.078684
10516,2015-10-30,0.101568
10516,2015-11-30,-0.194700
10516,2015-12-31,0.005207
10516,2016-01-29,-0.036260
10516,2016-02-29,-0.002546
10516,2016-03-31,0.038616
10516,2016-04-29,0.099972
10516,2016-05-31,0.078368
10516,2016-06-30,0.002806
10516,2016-07-29,0.051061
10516,2016-08-31,-0.022627
10516,2016-09-30,-0.036335
10516,2016-10-31,0.033199
10516,2016-11-30,-0.000918
10516,2016-12-30,0.055980
10516,2017-01-31,-0.030449
10516,2017-02-28,0.068459
10516,2017-03-31,-0.019800
10516,2017-04-28,-0.006299
10516,2017-05-31,-0.084153
10516,2017-06-30,-0.004810
10516,2017-07-31,0.019333
10516,2017-08-31,-0.012802
10516,2017-09-29,0.028800
10516,2017-10-31,-0.038579
10516,2017-11-30,-0.016393
10516,2017-12-29,0.005015
10516,2018-01-31,0.071607
10516,2018-02-28,-0.025495
10516,2018-03-29,0.044557
10516,2018-04-30,0.046345
10516,2018-05-31,-0.029198
10516,2018-06-29,0.048262
10516,2018-07-31,0.053022
10516,2018-08-31,0.051285
10516,2018-09-28,-0.002579
10516,2018-10-31,-0.060076
10516,2018-11-30,-0.018942
10516,2018-12-31,-0.109735
10516,2019-01-31,0.095924
10516,2019-02-28,-0.045657
10516,2019-03-29,0.014824
10516,2019-04-30,0.034083
10516,2019-05-31,-0.132960
10516,2019-06-28,0.064718
10516,2019-07-31,0.006863
10516,2019-08-30,-0.065239
10516,2019-09-30,0.079369
10516,2019-10-31,0.023618
10516,2019-11-29,0.029496
10516,2019-12-31,0.079665
10516,2020-01-31,-0.034304
10516,2020-02-28,-0.150804
10516,2020-03-31,-0.065604
10516,2020-04-30,0.055713
10516,2020-05-29,0.068121
10516,2020-06-30,0.015009
10516,2020-07-31,0.073434
10516,2020-08-31,0.053467
10516,2020-09-30,0.038651
10516,2020-10-30,-0.005378
10516,2020-11-30,0.084126
10516,2020-12-31,0.012859
10516,2021-01-29,-0.007935
10516,2021-02-26,0.138772
10516,2021-03-31,0.007423
10516,2021-04-30,0.107544
10516,2021-05-28,0.059718
10516,2021-06-30,-0.089133
10516,2021-07-30,-0.014521
10516,2021-08-31,0.010884
10516,2021-09-30,0.000167
10516,2021-10-29,0.070488
10516,2021-11-30,-0.025841
10516,2021-12-31,0.086481
10516,2022-01-31,0.109632
10516,2022-02-28,0.051333
10516,2022-03-31,0.150542
10516,2022-04-29,-0.007755
10516,2022-05-31,0.018535
10516,2022-06-30,-0.145563
10516,2022-07-29,0.066624
10516,2022-08-31,0.066691
10516,2022-09-30,-0.084651
10516,2022-10-31,0.205469
10516,2022-11-30,0.009486
10516,2022-12-30,-0.047692
10516,2023-01-31,-0.107701
10516,2023-02-28,-0.033796
10516,2023-03-31,0.000754
10516,2023-04-28,-0.019834
10516,2023-05-31,-0.089395
10516,2023-06-30,0.069497
10516,2023-07-31,0.124404
10516,2023-08-31,-0.061323
10516,2023-09-29,-0.048928
10516,2023-10-31,-0.051047
10516,2023-11-30,0.036468
10516,2023-12-29,-0.020480
10516,2024-01-31,-0.230407
10696,1999-01-29,-0.048603
10696,1999-02-26,-0.039591
10696,1999-03-31,0.140957
10696,1999-04-30,0.092075
10696,1999-05-28,-0.039488
10696,1999-06-30,-0.165000
10696,1999-07-30,-0.047904
10696,1999-08-31,0.033543
10696,1999-09-30,0.054767
10696,1999-10-29,-0.015385
10696,1999-11-30,0.109375
10696,1999-12-31,0.079225
10696,2000-01-31,-0.114192
10696,2000-02-29,-0.197053
10696,2000-03-31,0.364679
10696,2000-04-28,0.235294
10696,2000-05-31,0.017687
10696,2000-06-30,-0.074866
10696,2000-07-31,0.290462
10696,2000-08-31,-0.029115
10696,2000-09-29,0.104960
10696,2000-10-31,-0.124217
10696,2000-11-30,0.065554
10696,2000-12-29,-0.151007
10696,2001-01-31,0.092227
10696,2001-02-28,-0.044632
10696,2001-03-30,-0.096275
10696,2001-04-30,0.237080
10696,2001-05-31,-0.004156
10696,2001-06-29,0.160951
10696,2001-07-31,-0.103157
10696,2001-08-31,-0.055943
10696,2001-09-28,-0.052981
10696,2001-10-31,0.087427
10696,2001-11-30,0.050820
10696,2001-12-31,0.082907
10696,2002-01-31,0.002836
10696,2002-02-28,0.007069
10696,2002-03-28,0.076041
10696,2002-04-30,-0.033268
10696,2002-05-31,-0.043185
10696,2002-06-28,-0.137048
10696,2002-07-31,-0.062653
10696,2002-08-30,0.069747
10696,2002-09-30,-0.237164
10696,2002-10-31,0.112536
10696,2002-11-29,0.085787
10696,2002-12-31,0.000885
10696,2003-01-31,-0.081856
10696,2003-02-28,0.023387
10696,2003-03-31,-0.013166
10696,2003-04-30,-0.065438
10696,2003-05-30,0.125765
10696,2003-06-30,0.076691
10696,2003-07-31,0.095625
10696,2003-08-29,-0.006655
10696,2003-09-30,-0.064932
10696,2003-10-31,-0.026729
10696,2003-11-28,0.061721
10696,2003-12-31,0.054400
10696,2004-01-30,-0.054881
10696,2004-02-27,0.031844
10696,2004-03-31,-0.072355
10696,2004-04-30,0.024043
10696,2004-05-28,0.030030
10696,2004-06-30,0.030745
10696,2004-07-30,-0.119054
10696,2004-08-31,0.015178
10696,2004-09-30,0.002300
10696,2004-10-29,0.019507
10696,2004-11-30,0.083568
10696,2004-12-31,0.043625
10696,2005-01-31,-0.048271
10696,2005-02-28,-0.008105
10696,2005-03-31,0.049025
10696,2005-04-29,0.062814
10696,2005-05-31,0.016312
10696,2005-06-30,-0.002326
10696,2005-07-29,0.034507
10696,2005-08-31,0.011945
10696,2005-09-30,0.021604
10696,2005-10-31,-0.047744
10696,2005-11-30,0.041896
10696,2005-12-30,-0.049220
10696,2006-01-31,0.016409
10696,2006-02-28,-0.056389
10696,2006-03-31,0.025301
10696,2006-04-28,0.059224
10696,2006-05-31,-0.042600
10696,2006-06-30,0.051217
10696,2006-07-31,-0.037478
10696,2006-08-31,0.011452
10696,2006-09-29,0.066350
10696,2006-10-31,0.049055
10696,2006-11-30,0.034615
10696,2006-12-29,0.025631
10696,2007-01-31,0.003434
10696,2007-02-28,0.006844
10696,2007-03-30,0.001888
10696,2007-04-30,0.002073
10696,2007-05-31,0.114350
10696,2007-06-29,-0.041350
10696,2007-07-31,-0.129930
10696,2007-08-31,-0.058681
10696,2007-09-28,0.093293
10696,2007-10-31,0.089265
10696,2007-11-30,-0.073466
10696,2007-12-31,0.081044
10696,2008-01-31,-0.074248
10696,2008-02-29,0.024333
10696,2008-03-31,-0.086089
10696,2008-04-30,0.051154
10696,2008-05-30,0.035806
10696,2008-06-30,-0.133499
10696,2008-07-31,0.054000
